State Name,County Name,FIPS,Total Population,"Percent White, not Hispanic or Latino","Percent Black, not Hispanic or Latino","Percent Asian, not Hispanic or Latino",Percent Hispanic or Latino,Percent Foreign Born,Percent Female,Percent Age 29 and Under,Percent Age 65 and Older,Median Household Income,Percent Unemployed,Percent High School Diploma or Higher,Percent Bachelor's Degree or Higher
Tennessee,Lewis,47101,12992,92.88023399014779,0.561884236,0.36176108374384236,3.1557881773399012,0.354064039,49.23029556650246,36.129926108374384,20.55880541871921,56285,0,86.76310637372198,10.267565803785077
Tennessee,Lincoln,47103,35946,85.41701441050465,5.558337506259389,0.6315028097702109,4.122850943081289,2.0948088799866467,49.888721971846664,35.62844266,20.07733822956657,64667,0,87.70013110325374,20.642803225934607
Tennessee,Loudon,47105,58580,87.24479344486173,1.2683509730283373,0.897917378,10.404574940252646,6.806077159440083,50.51724137931034,30.083646295664053,27.523045407989077,84185,0,89.62203862,29.449491030264298
Tennessee,McMinn,47107,54884,87.73959623934115,3.215873478609431,0.8199110851978719,4.565993732,2.324903433,50.399023394796295,35.48757379199767,20.295532395597988,61470,4.861971155766849,87.22177700798801,18.620582684900345
Tennessee,McNairy,47109,25970,90.18097805159799,5.367731998459761,0.4158644589911436,2.1601848286484406,1.1359260685406238,50.58529072006161,35.74509049,20.831728917982286,53473,5.814985795454546,88.41473396998636,13.042291950886767
Tennessee,Macon,47111,26240,88.67378048780488,0.6821646341463414,0.1753048780487805,7.000762195121951,3.201219512195122,50.58689024390244,39.19207317,15.392530487804878,59177,0,82.81364948220248,12.523343330881104
Tennessee,Madison,47113,99295,54.27262198499421,36.259630394279675,0.9879651543380835,5.2268492874767105,3.718213404501737,52.265471574600944,39.03318394682512,17.890125383956896,60042,0,90.51343792530996,26.591687480370307
Tennessee,Marion,47115,29250,90.75555555555556,2.977777777777778,0.24615384615384617,2.488888888888889,1.1863247863247863,50.07521367521367,33.38461538461539,20.91965811965812,61824,0,83.17511044271077,17.149168154901776
Tennessee,Marshall,47117,36049,86.13831174,3.736580765069766,0.6935005131903798,7.051513218119782,3.2344863935199317,50.52567338899831,37.56830980054925,16.89367250131765,71049,3.9162575475424637,90.84223784179092,23.105675862349166
Tennessee,Maury,47119,107791,78.66426696106355,10.363573953298513,1.0195656409162175,8.091584640647179,3.8518985815142264,51.276080563312334,36.932582497611115,17.113673683331633,76130,2.3879781420765025,93.28744691331727,27.995153968021512
Tennessee,Meigs,47121,13343,89.19283519,2.2183916660421197,0.3897174548452372,1.8661470433935397,2.0160383721801693,50.29603537,32.90114666866521,21.04474256164281,61375,0,85.28864059590316,13.500931098696462
Tennessee,Monroe,47123,47695,88.02809518817486,2.004402977251284,0.21805220673026524,4.654575951357585,2.2182618723136596,50.38263968969494,33.231994968025994,22.281161547332008,56895,0,85.56075576356388,17.11446235627203
Tennessee,Montgomery,47125,234153,62.70857089168194,19.509038961704526,2.6081237481475785,11.372478678470914,6.838690941,50.179156363574236,46.561436325821155,10.005423804093905,75613,0,94.39221204766858,31.081788455393987
Tennessee,Moore,47127,6674,92.61312556188193,2.1576266107281987,0.5843572070722206,2.0976925382079714,1.5433023673958646,52.21756068324843,31.570272700029967,22.130656278094097,66469,4.493337465137899,90.99506578947368,24.074835526315788
Tennessee,Morgan,47129,21361,91.65301249941481,4.395861616965497,0.11703571930153082,1.947474369177473,0.9971443284490425,44.75914048967745,33.416038574973086,18.809980806142036,65954,5.084541062801932,85.47863193,13.559645882427871
Tennessee,Obion,47131,30453,79.57836666338292,10.501428430696484,0.3250911240271894,5.536400354644862,2.702525202771484,51.682921222868025,35.07372015893343,21.078383082126557,54613,0,85.29234478601568,18.296471461028425
Tennessee,Overton,47133,23065,94.75829178408844,1.3787123347062649,0.24279210925644917,2.219813570344678,0.6503360069369174,49.67266420984175,34.77563407760677,20.528939952308694,48959,0,82.76008235436599,14.975172580840498
Tennessee,Perry,47135,8697,90.15752558353455,0.2759572266298724,0.22996435552489364,1.379786133149362,2.1271702886052664,48.37300218466138,34.79360699091641,21.92710129929861,55972,0,88.41767068273091,14.168674698795181
Tennessee,Pickett,47137,5079,95.23528253593227,0.1378224059854302,0,2.087025004922229,1.1222681630242175,48.35597558574523,28.56861587,27.97794841504233,49030,0,85.46587075006488,18.946275629379706
Tennessee,Polk,47139,17898,89.57425410660409,0.7933847357246621,0.2961224717845569,2.1678399821209076,1.0056989607777405,49.48038887026483,31.355458710470447,21.030282713152307,62522,0,86.54570094865231,16.56377051648848
Tennessee,Putnam,47141,82558,86.75597761573681,2.432229462923036,1.1470723612490612,8.391676154945614,5.711136413188304,50.119915695632166,42.42835340003391,16.501126480777152,58912,0,89.03492301915134,29.785955689072473
Tennessee,Rhea,47143,33992,87.85302424099788,1.4885855495410685,0.708990351,6.3014827018121915,2.732995999058602,49.87938338432573,35.80842551188515,19.80171805130619,55033,0,83.32630869088763,18.62092219506027
Tennessee,Roane,47145,55208,91.11179539197218,2.552166352702507,0.6502680770902768,2.457977104767425,1.425518040863643,50.64121141863498,31.04984784813795,23.300970873786408,71885,4.901608589789646,89.66131038014191,22.12577113457365
Tennessee,Robertson,47147,75539,80.36908087213229,7.212168549,0.7492818279299435,10.006751479368273,5.586518222375196,49.84577503,37.751360224519786,14.895616833688557,83047,0,90.31408543433639,22.402308198752955
Tennessee,Rutherford,47149,360646,65.94666237806602,14.82866855586919,3.666198987372659,12.190347321195855,10.899053365349955,50.671295397703005,43.64695574053227,11.17383805726391,85470,0,92.43572324414716,35.764614687848386
Tennessee,Scott,47151,22113,96.55406322072989,0.2442002442002442,0.3391670058336725,0.2125446569891014,0.4748338081671415,50.42282820060598,37.335504002170666,17.279428390539504,44711,0,81.24423355740082,12.850929221035983
Tennessee,Sequatchie,47153,16809,92.02213100124933,0.4997322862752097,0.8269379499077875,4.943780117794039,2.718781605,49.69361651496222,33.267892200606816,21.78594800404545,58750,0,83.21718455357875,20.644420759203083
Tennessee,Sevier,47155,99652,86.13775940272147,1.1881347087865772,1.2995223377353189,9.610444346325211,7.551278449002528,50.25087303817284,34.20101954802713,20.360855778107815,62581,0,88.55245165071302,21.831830993776684
Tennessee,Shelby,47157,919173,33.99925802868448,52.43909470796031,2.950587103842258,8.848606301534097,7.865331118298731,52.51296545916818,41.44703989346946,14.8013486,63767,0,89.86451332651744,34.281778586730134
Tennessee,Smith,47159,20389,90.31340428662514,1.8833684830055424,0.44631909362891753,3.1438520771003975,1.5008092598950413,49.507087154838395,36.05375447545245,16.670753837853745,66293,0,87.96599540101735,18.45167584140478
Tennessee,Stewart,47161,14027,92.06530263064091,1.3973051971198402,0.812718329,3.029870963142511,2.2456690667997434,49.81820774221145,33.07906180936765,20.90967419975761,63114,0,89.35790725326991,17.647641696393183
Tennessee,Sullivan,47163,160624,92.42765713716506,2.058845502540094,0.7495766510608627,2.625385994620978,1.8683384799282796,51.03720490088654,32.52378224922801,22.238893316067337,58807,0,89.94918699186992,26.837737127371277
Tennessee,Sumner,47165,204424,79.71715649825852,8.517590889523735,1.5859194615113685,7.229581653817556,4.028881148984464,50.949986302978125,36.766720150275894,16.64726255234219,90301,0,92.29677637988732,33.571257113003206
Tennessee,Tipton,47167,61553,74.71122447321821,18.218445892157977,0.45651714782382663,3.1127646093610384,0.91953276,50.55968028,37.89742173411532,15.62393384562897,74127,0,89.83393124420897,20.69088403696752
Tennessee,Trousdale,47169,11957,79.59354353098604,11.03119511583173,0.075269716,4.056201388308104,2.249728192690474,38.722087480137155,37.23341975411893,12.335870201555574,72747,0.636465743,85.99607797900565,14.315376629369018
Tennessee,Unicoi,47171,17756,90.89321919351205,0.6758278891642262,0.1407974769092138,6.690696102725839,1.481189457084929,51.26154539310656,30.964181121874297,23.744086505969815,52218,0,86.80760778964917,21.26240812305827
Tennessee,Union,47173,20431,94.59644657628115,0.3426166120111595,0.053839753316039345,2.3738436689344624,0.5139249180167392,49.76751015613529,34.26655572414468,18.83901913758504,62727,0,85.91095890410959,14.184931506849315
Tennessee,Van Buren,47175,6437,94.64036041634301,0.26409818238309773,0.12428149759204597,2.237066956656828,0.8699704831443219,48.92030449,32.126767127543886,24.00186422246388,54931,0,86.29083920563741,13.709160794362587
Tennessee,Warren,47177,42166,85.48593653654603,2.6822558459422283,0.5691789593511359,9.958260209647584,3.628515865863492,50.01897263197838,37.21007446758052,17.91016458758241,55487,5.895679934091962,86.26009276756571,14.107541659508676
Tennessee,Washington,47179,136261,86.77171017385751,3.5483373819361375,1.5668459794071672,4.901622621,3.516780296636602,50.77681801836182,37.63586059107155,18.898290780193893,62809,0,91.22793993,34.29810792465637
Tennessee,Wayne,47181,16168,89.25655616031668,4.280059376546264,0,2.727610094012865,1.880257298367145,43.351063829787236,29.74393864423553,19.730331519049976,52294,0,83.95051746442432,13.81791720569211
Tennessee,Weakley,47183,33016,85.41313302641143,7.865883208141507,1.350860188999273,3.050036346014054,2.7895565786285434,50.669372425490664,41.7312818,18.327477586624667,51880,4.001058131075987,87.23806821,22.685776453337116
Tennessee,White,47185,28160,92.59943181818183,1.0191761363636362,0.44034090909090906,3.2279829545454546,1.065340909090909,50.45454545454545,34.11931818181818,21.232244318181817,52188,0,84.31217584588786,15.124722153618178
Tennessee,Williamson,47187,260351,81.93630905969249,3.9135628440067447,5.368521726438539,5.996135985650142,8.495838310588399,50.52256376968016,38.02750901667365,14.750855575741978,135594,0,96.26967571744828,62.69268984271047
Tennessee,Wilson,47189,158805,80.85639620918737,7.222694499543465,2.2782657976763954,6.523094361008784,6.579767639557948,50.585309026793865,36.64746072226945,15.900003148515474,95839,3.2257293732527303,93.40568221165236,37.834636342099024
Texas,Anderson,48001,58439,58.28299594448912,18.550967675696025,0.6673625489826999,19.579390475538595,6.483683841270385,38.883280001368945,34.867126405311524,15.16966409418368,62068,0,85.59540414667013,15.392798884134375
Texas,Andrews,48003,18610,57.68941429339065,1.601289629231596,0.4030091348737238,57.53358409457281,13.799032778076302,51.080064481461584,45.96990865126276,9.704459967759268,72242,3.3195484519950824,76.67643663,17.683630873079316
Texas,Angelina,48005,87275,63.440847894586085,12.135204812374678,0.9452878831280435,23.521054139215124,7.998854196505299,50.93898596390719,40.386135777714124,16.86851905,60960,0,85.41279140517706,17.94412669714723
Texas,Aransas,48007,24876,76.94163049,1.290400385914134,1.330599774883422,27.07830840971217,3.4531275124618106,50.880366618427395,28.66216433510211,28.35664897893552,69466,4.08997955,92.58897346225056,28.810944250154293
Texas,Archer,48009,8867,88.90267283184843,1.4661102966053907,0.563888576,9.439494755836247,4.003608886883952,49.32897259501522,33.630314649825195,21.78865456185858,72159,0,91.97034233,25.366777094178893
Texas,Armstrong,48011,1822,89.90120746432491,0.6037321624588364,1.5916575192096598,11.964873765093303,3.457738748627882,54.11635565312844,35.51042810098792,25.19209659714599,72750,1.2401352874859075,94.53425712,27.174749807544263
Texas,Atascosa,48013,51008,46.44761606022585,1.2292189460476788,0.6234316185696361,65.40738707653702,8.408484944,50.24309912,41.713064617314934,15.228983688833125,70770,4.092671053817723,81.3268638,15.749641429399738
Texas,Austin,48015,31170,66.62175168431183,7.901828681424447,0.8245107475136348,27.78633301251203,11.588065447545718,48.8418351,36.560795636830285,21.03304459416105,75789,0,86.20705707103622,25.07215343077926
Texas,Bailey,48017,6913,71.30044843049326,0.8823954867640676,0.7522059887169101,66.03500651,18.747287718790684,49.45754375813684,44.79965282800521,19.68754520468682,61420,0,74.33419750176762,15.201508366721658
Texas,Bandera,48019,22021,77.18995504291358,1.2442668362018074,0.499523182,20.975432541664773,5.344898051859589,50.74701421,26.04786340311521,29.762499432360016,75813,0,92.72885789,27.236268526591108
Texas,Bastrop,48021,106582,54.201459908802605,5.774896323957141,0.8031374903829914,45.03762361374341,13.221744759903173,49.35354937982023,40.814584076110414,15.389090090259144,86226,0,81.61872467599643,24.994971119859766
Texas,Baylor,48023,3485,82.46771879483501,1.2338593974175036,0,13.142037302725967,2.4677187948350072,49.26829268292683,31.248206599713058,27.259684361549496,45370,0,86.18935837245697,25.31298904538341
Texas,Bee,48025,31083,44.155969501013416,7.277289836888332,0.5018820577164366,61.795836952675096,4.465463436605218,37.13605507833864,40.340378985297434,12.70791107679439,57673,0,81.56718874935328,13.969239452518698
Texas,Bell,48027,386897,49.14822291204119,22.88903765084764,3.0411194710736966,26.28942586786664,8.582646027237223,50.22137674885047,46.21824413,11.927463898660367,68865,0,90.78938576,27.162855186008052
Texas,Bexar,48029,2067341,42.301826355690714,7.922543982826248,3.3534380636769647,59.69436101736482,13.84701411136334,50.35966490288734,42.427543399951915,12.875669761302078,72341,0,86.58330331719132,31.844532689431503
Texas,Blanco,48031,12446,80.37120359955006,1.0766511328941024,0.096416519,18.608388237184638,5.592158123091756,51.16503294231079,27.51888156837538,26.394022175799453,92425,0,92.4963925,35.40507111935683
Texas,Borden,48033,713,90.46283309957924,0.5610098176718092,0,8.415147265077138,1.8232819074333801,55.539971949509116,49.50911640953717,17.251051893408135,65625,0.33444816053511706,94.43155452436194,36.89095127610209
Texas,Bosque,48035,18687,77.10707978808797,1.230802161930754,0.4334564135495264,19.136297961149463,5.972066142237919,50.98731738641836,32.396853427516454,25.60603628190721,68914,0,87.65487053935752,20.372431189257366
Texas,Bowie,48037,92115,64.06991260923846,24.82331867773978,1.3819681919339954,8.617489008304837,4.521522010530315,49.70743092873039,38.912229278619115,17.54871627856484,59803,4.4290208218904485,91.09811774128956,23.621946335602722
Texas,Brazoria,48039,391255,47.737409106592885,16.188419317325017,7.431470524338348,31.605219102631278,14.56799274130682,49.57227383675608,40.11245862672681,12.83664107,97993,0,89.19420648579661,33.135575193858415
Texas,Brazos,48041,242311,63.23980339316003,10.498491607892337,5.978267598251833,27.407340153769326,12.796777694780676,49.561513922190905,54.40817792011094,10.198463957476136,58553,0,88.79996281116594,43.008886581803814
